script_id,title,year,gross,writer,producer,director,total female words,total male words,percentage female,percentage_male,cx,cy,poster_url
6962,Seeking a Friend for the End of the World,2012,7,f,f,f,2790,4154,0.4,0.6,0,0,http://ia.media-imdb.com/images/M/MV5BMTk4MDQ1NzE3N15BMl5BanBnXkFtZTcwMjA0MDkzNw@@._V1_SX300.jpg
6965,Frost/Nixon,2008,22,m,m,m,492,13136,0.04,0.96,0,0,http://ia.media-imdb.com/images/M/MV5BMTYxOTI1OTg5MV5BMl5BanBnXkFtZTgwODgwNTcxMTE@._V1_SX300.jpg
6968,Inside Man,2006,117,m,m,m,1916,10690,0.15,0.85,0,0,http://ia.media-imdb.com/images/M/MV5BMTcxMDE4NTU4OF5BMl5BanBnXkFtZTcwMjg4NjQzMQ@@._V1_SX300.jpg
7057,Super,2010,0,m,f,m,2231,4267,0.34,0.66,0,0,http://ia.media-imdb.com/images/M/MV5BMTcxMDkxNjI1NF5BMl5BanBnXkFtZTcwMzE5Njc1NA@@._V1_SX300.jpg
7058,Scooby-Doo,2002,229,m,m,m,2224,6008,0.27,0.73,0,0,http://ia.media-imdb.com/images/M/MV5BMTg4MzMzMTY0OF5BMl5BanBnXkFtZTYwNzM3MTg2._V1_SX300.jpg
7093,True Grit,2010,188,m,m,m,3200,4602,0.41,0.59,0,0,http://ia.media-imdb.com/images/M/MV5BMjIxNjAzODQ0N15BMl5BanBnXkFtZTcwODY2MjMyNA@@._V1_SX300.jpg
7104,The Ward,2010,0,m,m,m,2931,1377,0.68,0.32,0,0,http://ia.media-imdb.com/images/M/MV5BMTY3NDE3NzQxNV5BMl5BanBnXkFtZTcwMjYxMzI1NQ@@._V1_SX300.jpg
7126,Shopgirl,2005,13,m,m,m,3308,3087,0.52,0.48,0,0,http://ia.media-imdb.com/images/M/MV5BMjE2MTM5NjIyOV5BMl5BanBnXkFtZTcwOTg3NDAzMQ@@._V1_SX300.jpg
7130,Killer Joe,2011,2,m,m,m,2392,6661,0.26,0.74,0,0,http://ia.media-imdb.com/images/M/MV5BMjI0MDQyMTU1OF5BMl5BanBnXkFtZTcwODc5Njg3Nw@@._V1_SX300.jpg
7149,My Bloody Valentine,2009,59,m,m,m,1287,3267,0.28,0.72,0,0,http://ia.media-imdb.com/images/M/MV5BMTY2MTQ1OTcxOF5BMl5BanBnXkFtZTcwMjc2ODUxMg@@._V1_SX300.jpg
7157,Jennifer's Body,2009,18,f,m,f,7381,2447,0.75,0.25,0,0,http://ia.media-imdb.com/images/M/MV5BMTMxNzYwMjc1Ml5BMl5BanBnXkFtZTcwNDI3MDE3Mg@@._V1_SX300.jpg
7171,The Ides of March,2011,44,m,m,m,1441,9172,0.14,0.86,0,0,http://ia.media-imdb.com/images/M/MV5BNTU4MjkzNTY0OF5BMl5BanBnXkFtZTcwNDI5ODIxNg@@._V1_SX300.jpg
7174,Friday the 13th,2009,75,m,m,m,1671,2958,0.36,0.64,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ5ODI5NTMzN15BMl5BanBnXkFtZTcwNzY4MTYxMg@@._V1_SX300.jpg
7214,The Aviator,2004,144,m,m,m,2608,12159,0.18,0.82,0,0,http://ia.media-imdb.com/images/M/MV5BMTUxMjQ5NzgyOF5BMl5BanBnXkFtZTcwNDg0ODYyMQ@@._V1_SX300.jpg
7216,Cabin Fever 2: Spring Fever,2009,21,m,m,m,1130,6320,0.15,0.85,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ0NDcxNTQyOF5BMl5BanBnXkFtZTcwMTQ2MDk5NA@@._V1_SX300.jpg
7231,Predators,2010,57,m,f,m,561,1971,0.22,0.78,0,0,http://ia.media-imdb.com/images/M/MV5BMjA5MzYwODgzOV5BMl5BanBnXkFtZTcwMTQwMjUyMw@@._V1_SX300.jpg
7243,Black Hawk Down,2001,167,m,m,m,0,7647,0,1,0,0,http://ia.media-imdb.com/images/M/MV5BMTQxODgzMjYyN15BMl5BanBnXkFtZTgwNDU4NTYxMTE@._V1_SX300.jpg
7247,The Good Shepherd,2006,79,m,m,m,780,9212,0.08,0.92,0,0,http://ia.media-imdb.com/images/M/MV5BMTU5MjExMzA1Nl5BMl5BanBnXkFtZTgwMzIxNzQxMTE@._V1_SX300.jpg
7251,A Perfect Getaway,2009,17,m,m,m,1388,4685,0.23,0.77,0,0,http://ia.media-imdb.com/images/M/MV5BMjA3NzcxNzAwOV5BMl5BanBnXkFtZTcwNTgyNDU2Mg@@._V1_SX300.jpg
7252,Riddick,2013,44,m,f,m,523,4431,0.11,0.89,0,0,http://ia.media-imdb.com/images/M/MV5BMTk5NzYwMzQ4MV5BMl5BanBnXkFtZTcwMjE5MTI1OQ@@._V1_SX300.jpg
7278,Tower Heist,2011,85,m,m,m,753,6317,0.11,0.89,0,0,http://ia.media-imdb.com/images/M/MV5BMTY1NDQxMTcwOV5BMl5BanBnXkFtZTcwNzMzNTExNg@@._V1_SX300.jpg
7298,The Spectacular Now,2013,7,m,m,m,3338,7396,0.31,0.69,0,0,http://ia.media-imdb.com/images/M/MV5BMjA5MTc0NTkzM15BMl5BanBnXkFtZTcwODEwNjE3OQ@@._V1_SX300.jpg
7302,Tucker and Dale vs. Evil,2010,0,m,m,m,1481,5703,0.21,0.79,0,0,http://ia.media-imdb.com/images/M/MV5BODQ5NDQ0MjkwMF5BMl5BanBnXkFtZTcwNDg1OTU4NQ@@._V1_SX300.jpg
7307,Maps to the Stars,2014,0,m,m,m,4136,3360,0.55,0.45,0,0,http://ia.media-imdb.com/images/M/MV5BMTY3MjQwNzYyNV5BMl5BanBnXkFtZTgwNTY3NDQ5MzE@._V1_SX300.jpg
7329,Ghost Town,2008,15,m,m,m,2258,9996,0.18,0.82,0,0,http://ia.media-imdb.com/images/M/MV5BMTQyODQ4MzYxN15BMl5BanBnXkFtZTcwOTQ1MDczMw@@._V1_SX300.jpg
7330,Indiana Jones and the Kingdom of the Crystal Skull,2008,384,m,f,m,1977,8723,0.18,0.82,0,0,http://ia.media-imdb.com/images/M/MV5BMTIxNDUxNzcyMl5BMl5BanBnXkFtZTcwNTgwOTI3MQ@@._V1_SX300.jpg
7332,Mortdecai,2015,7,m,f,m,1583,7576,0.17,0.83,0,0,http://ia.media-imdb.com/images/M/MV5BMjM3NDcxOTM5Ml5BMl5BanBnXkFtZTgwNTEwNzE0MzE@._V1_SX300.jpg
7344,Saw IV,2007,80,m,m,m,825,4275,0.16,0.84,0,0,http://ia.media-imdb.com/images/M/MV5BNjc0NjUyNzg3MF5BMl5BanBnXkFtZTYwODMxOTM3._V1_SX300.jpg
7349,The Lazarus Effect,2015,26,m,m,m,2000,3608,0.36,0.64,0,0,http://ia.media-imdb.com/images/M/MV5BMjM2ODM1OTA0M15BMl5BanBnXkFtZTgwMDMxMDI5MzE@._V1_SX300.jpg
7358,Philomena,2013,40,m,f,m,5052,3617,0.58,0.42,0,0,http://ia.media-imdb.com/images/M/MV5BMjA5ODgyNzcxMV5BMl5BanBnXkFtZTgwMzkzOTYzMDE@._V1_SX300.jpg
7361,The Riot Club,2014,0,f,m,f,1124,8333,0.12,0.88,0,0,http://ia.media-imdb.com/images/M/MV5BMjAxNTA3NjI0NF5BMl5BanBnXkFtZTgwODcyMjQ3MjE@._V1_SX300.jpg
7364,The Devil's Rejects,2005,22,m,m,m,3513,14289,0.2,0.8,0,0,http://ia.media-imdb.com/images/M/MV5BMjIwMjM1MjM4NV5BMl5BanBnXkFtZTcwNTgyMzUzMw@@._V1_SX300.jpg
7378,Four Lions,2010,0,m,m,m,186,9760,0.02,0.98,0,0,http://ia.media-imdb.com/images/M/MV5BMTczNDQxNzI0NF5BMl5BanBnXkFtZTcwNDM0NzEwNA@@._V1_SX300.jpg
7406,Snowpiercer,2013,4,m,m,m,1438,4921,0.23,0.77,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ3NzA1MTY3MV5BMl5BanBnXkFtZTgwNzE2Mzg5MTE@._V1_SX300.jpg
7413,American Sniper,2014,372,m,m,m,1183,2859,0.29,0.71,0,0,http://ia.media-imdb.com/images/M/MV5BMTkxNzI3ODI4Nl5BMl5BanBnXkFtZTgwMjkwMjY4MjE@._V1_SX300.jpg
7427,Unstoppable,2010,89,m,m,m,2839,5382,0.35,0.65,0,0,http://ia.media-imdb.com/images/M/MV5BMjI4NDQwMDM0N15BMl5BanBnXkFtZTcwMzY1ODMwNA@@._V1_SX300.jpg
7446,Hellboy,2004,82,m,m,m,806,5472,0.13,0.87,0,0,http://ia.media-imdb.com/images/M/MV5BMTY3MDM0ODA3M15BMl5BanBnXkFtZTYwNDQyMzc2._V1_SX300.jpg
7447,Identity Thief,2013,143,m,f,m,2833,5598,0.34,0.66,0,0,http://ia.media-imdb.com/images/M/MV5BMTY3NzM5MTk2Nl5BMl5BanBnXkFtZTcwMDQ4MjQ3OA@@._V1_SX300.jpg
7466,Prince of Persia: The Sands of Time,2010,100,m,m,m,1558,6119,0.2,0.8,0,0,http://ia.media-imdb.com/images/M/MV5BMTMwNDg0NzcyMV5BMl5BanBnXkFtZTcwNjg4MjQyMw@@._V1_SX300.jpg
7475,Vacancy,2007,24,m,f,m,1337,3537,0.27,0.73,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ3MDk2MDI5N15BMl5BanBnXkFtZTcwMDgyNzUzMw@@._V1_SX300.jpg
7502,Mystic River,2003,129,m,m,m,1051,9709,0.1,0.9,0,0,http://ia.media-imdb.com/images/M/MV5BMTIzNDUyMjA4MV5BMl5BanBnXkFtZTYwNDc4ODM3._V1_SX300.jpg
7516,Carrie,2013,37,m,m,m,5541,2766,0.67,0.33,0,0,http://ia.media-imdb.com/images/M/MV5BODg2MDU2MjYxNl5BMl5BanBnXkFtZTcwMDQ5MzU0OQ@@._V1_SX300.jpg
7545,Run All Night,2015,27,m,m,m,787,6676,0.11,0.89,0,0,http://ia.media-imdb.com/images/M/MV5BMTU2ODI3ODEyOV5BMl5BanBnXkFtZTgwMTM3NTQzNDE@._V1_SX300.jpg
7554,The Gunman,2015,10,m,m,m,1078,4523,0.19,0.81,0,0,http://ia.media-imdb.com/images/M/MV5BMjE2MzE5ODY5MF5BMl5BanBnXkFtZTgwNTI0NjM1NDE@._V1_SX300.jpg
7557,Sleeping Beauty,2011,0,f,f,f,1603,1493,0.52,0.48,0,0,http://ia.media-imdb.com/images/M/MV5BMjI5OTk3Mjg4MV5BMl5BanBnXkFtZTcwNzQ2NTQxNw@@._V1_SX300.jpg
7563,The Hurt Locker,2008,19,m,f,f,0,5392,0,1,0,0,http://ia.media-imdb.com/images/M/MV5BNzEwNzQ1NjczM15BMl5BanBnXkFtZTcwNTk3MTE1Mg@@._V1_SX300.jpg
7597,28 Weeks Later,2007,36,m,m,m,1019,2091,0.33,0.67,0,0,http://ia.media-imdb.com/images/M/MV5BMTUxMjc2MTcxNV5BMl5BanBnXkFtZTcwMzgzOTY0MQ@@._V1_SX300.jpg
7623,Cyrus,2010,8,m,m,m,2547,4186,0.38,0.62,0,0,http://ia.media-imdb.com/images/M/MV5BMjA1MDU4NzUwMF5BMl5BanBnXkFtZTcwOTM4MDgzMw@@._V1_SX300.jpg
7624,"Jeff, Who Lives at Home",2011,4,m,f,m,1392,4315,0.24,0.76,0,0,http://ia.media-imdb.com/images/M/MV5BMTgyNzQ0MjY5Ml5BMl5BanBnXkFtZTcwNDgyNzkyNw@@._V1_SX300.jpg
7627,The Other Guys,2010,131,m,m,m,767,9845,0.07,0.93,0,0,http://ia.media-imdb.com/images/M/MV5BMTc0NDQzNTA2Ml5BMl5BanBnXkFtZTcwNzI2OTQzMw@@._V1_SX300.jpg
7630,Anchorman: The Legend of Ron Burgundy,2004,117,m,m,m,2206,7864,0.22,0.78,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ2MzYwMzk5Ml5BMl5BanBnXkFtZTcwOTI4NzUyMw@@._V1_SX300.jpg
7651,Jumper,2008,97,m,m,m,1356,7489,0.15,0.85,0,0,http://ia.media-imdb.com/images/M/MV5BMjEwOTkyOTI3M15BMl5BanBnXkFtZTcwNTQxMjU1MQ@@._V1_SX300.jpg
7657,Sherlock Holmes,2009,242,m,m,m,1200,8622,0.12,0.88,0,0,http://ia.media-imdb.com/images/M/MV5BMTg0NjEwNjUxM15BMl5BanBnXkFtZTcwMzk0MjQ5Mg@@._V1_SX300.jpg
7659,Noah,2014,107,m,m,m,1341,4737,0.22,0.78,0,0,http://ia.media-imdb.com/images/M/MV5BNDE1MTkzNzc0MF5BMl5BanBnXkFtZTgwMjYxNDEyMjE@._V1_SX300.jpg
7681,Now You See Me,2013,126,m,m,m,1764,7339,0.19,0.81,0,0,http://ia.media-imdb.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1_SX300.jpg
7682,Push,2009,36,m,m,m,2826,2098,0.57,0.43,0,0,http://ia.media-imdb.com/images/M/MV5BMTM2NjE5NTYzMl5BMl5BanBnXkFtZTcwNzc3OTMyMg@@._V1_SX300.jpg
7695,The Descent,2005,35,m,m,m,4076,0,1,0,0,0,http://ia.media-imdb.com/images/M/MV5BMjA5NzQ1NTgwNV5BMl5BanBnXkFtZTcwNjUxMzUzMw@@._V1_SX300.jpg
7696,Doomsday,2008,13,m,m,m,3610,7546,0.32,0.68,0,0,http://ia.media-imdb.com/images/M/MV5BMTUwODU2NzE2OF5BMl5BanBnXkFtZTcwMTAwMDA2MQ@@._V1_SX300.jpg
7698,My Big Fat Greek Wedding,2002,360,f,m,m,4632,3304,0.58,0.42,0,0,http://ia.media-imdb.com/images/M/MV5BMTg2MzY0NDM1Ml5BMl5BanBnXkFtZTYwNzUzNDg5._V1_SX300.jpg
7706,Pain & Gain,2013,53,m,m,m,575,6621,0.08,0.92,0,0,http://ia.media-imdb.com/images/M/MV5BMTU0NDE5NTU0OV5BMl5BanBnXkFtZTcwMzI1OTMzOQ@@._V1_SX300.jpg
7709,Selma,2014,55,m,m,f,1363,12101,0.1,0.9,0,0,http://ia.media-imdb.com/images/M/MV5BODMxNjAwODA2Ml5BMl5BanBnXkFtZTgwMzc0NjgzMzE@._V1_SX300.jpg
7716,American Ultra,2015,14,m,m,m,2966,5227,0.36,0.64,0,0,http://ia.media-imdb.com/images/M/MV5BMTcwMTM1NDU1Ml5BMl5BanBnXkFtZTgwNDk5MTgzNjE@._V1_SX300.jpg
7730,Kingsman: The Secret Service,2014,136,f,m,m,799,11513,0.06,0.94,0,0,http://ia.media-imdb.com/images/M/MV5BMTkxMjgwMDM4Ml5BMl5BanBnXkFtZTgwMTk3NTIwNDE@._V1_SX300.jpg
7731,The Green Inferno,2013,7,m,m,m,2747,4021,0.41,0.59,0,0,http://ia.media-imdb.com/images/M/MV5BMTE0MjgzMjk5MzdeQTJeQWpwZ15BbWU4MDM5OTM1MTYx._V1_SX300.jpg
7732,The Final Girls,2015,0,m,m,m,5895,1988,0.75,0.25,0,0,http://ia.media-imdb.com/images/M/MV5BMjI4Nzk2NzAzOV5BMl5BanBnXkFtZTgwNjI1NzY4NjE@._V1_SX300.jpg
7733,Terminator Genisys,2015,92,f,m,m,2204,6386,0.26,0.74,0,0,http://ia.media-imdb.com/images/M/MV5BMjM1NTc0NzE4OF5BMl5BanBnXkFtZTgwNDkyNjQ1NTE@._V1_SX300.jpg
7737,You're Next,2011,20,m,m,m,2369,3416,0.41,0.59,0,0,http://ia.media-imdb.com/images/M/MV5BMTQwODAxMTE1NF5BMl5BanBnXkFtZTcwNTQ0MjY3OQ@@._V1_SX300.jpg
7740,Sicario,2015,48,m,m,m,1438,5456,0.21,0.79,0,0,http://ia.media-imdb.com/images/M/MV5BMjA5NjM3NTk1M15BMl5BanBnXkFtZTgwMzg1MzU2NjE@._V1_SX300.jpg
7742,The Rover,2014,1,m,m,m,1053,4603,0.19,0.81,0,0,http://ia.media-imdb.com/images/M/MV5BMjE4MTc1MzMxN15BMl5BanBnXkFtZTgwMzc4NDA4MTE@._V1_SX300.jpg
7756,Straight Outta Compton,2015,166,m,m,m,675,9855,0.06,0.94,0,0,http://ia.media-imdb.com/images/M/MV5BMTA5MzkyMzIxNjJeQTJeQWpwZ15BbWU4MDU0MDk0OTUx._V1_SX300.jpg
7763,Elysium,2013,99,m,f,m,2686,5888,0.31,0.69,0,0,http://ia.media-imdb.com/images/M/MV5BNDc2NjU0MTcwNV5BMl5BanBnXkFtZTcwMjg4MDg2OQ@@._V1_SX300.jpg
7765,People Like Us,2012,13,m,m,m,4515,5351,0.46,0.54,0,0,http://ia.media-imdb.com/images/M/MV5BMTM3MzUyNzg3NF5BMl5BanBnXkFtZTcwNjk3NDA4Nw@@._V1_SX300.jpg
7766,The Incredible Hulk,2008,163,m,m,m,1752,3730,0.32,0.68,0,0,http://ia.media-imdb.com/images/M/MV5BMTUyNzk3MjA1OF5BMl5BanBnXkFtZTcwMTE1Njg2MQ@@._V1_SX300.jpg
7770,300,2006,280,m,m,m,1071,9348,0.1,0.9,0,0,http://ia.media-imdb.com/images/M/MV5BMjAzNTkzNjcxNl5BMl5BanBnXkFtZTYwNDA4NjE3._V1_SX300.jpg
7779,Insidious: Chapter 2,2013,89,m,m,m,2624,3585,0.42,0.58,0,0,http://ia.media-imdb.com/images/M/MV5BMTg0OTA5ODIxNF5BMl5BanBnXkFtZTcwNTUzNDg4OQ@@._V1_SX300.jpg
7780,Hitch,2005,241,m,m,m,3631,6483,0.36,0.64,0,0,http://ia.media-imdb.com/images/M/MV5BNzYyNzM2NzM2NF5BMl5BanBnXkFtZTcwNjg5NTQzMw@@._V1_SX300.jpg
7808,Serendipity,2001,76,m,m,m,4173,4627,0.47,0.53,0,0,http://ia.media-imdb.com/images/M/MV5BMTkzMjEzOTQ3Nl5BMl5BanBnXkFtZTYwMjI1NzU5._V1_SX300.jpg
7820,Chef,2014,33,m,f,m,1978,7631,0.21,0.79,0,0,http://ia.media-imdb.com/images/M/MV5BMTY5NTYzNTA1M15BMl5BanBnXkFtZTgwODIwODU1MTE@._V1_SX300.jpg
7822,The Maze Runner,2014,108,m,m,m,1155,8169,0.12,0.88,0,0,http://ia.media-imdb.com/images/M/MV5BMjUyNTA3MTAyM15BMl5BanBnXkFtZTgwOTEyMTkyMjE@._V1_SX300.jpg
7829,Towelhead,2007,0,m,m,m,4579,5120,0.47,0.53,0,0,http://ia.media-imdb.com/images/M/MV5BMTI3MTY3OTM5MF5BMl5BanBnXkFtZTcwOTQ4MTA3MQ@@._V1_SX300.jpg
7834,22 Jump Street,2014,204,m,m,m,1591,8355,0.16,0.84,0,0,http://ia.media-imdb.com/images/M/MV5BMTcwNzAxMDU1M15BMl5BanBnXkFtZTgwNDE2NTU1MTE@._V1_SX300.jpg
7836,Southpaw,2015,54,m,m,m,2051,9235,0.18,0.82,0,0,http://ia.media-imdb.com/images/M/MV5BMjI1MTcwODk0MV5BMl5BanBnXkFtZTgwMTgwMDM5NTE@._V1_SX300.jpg
7849,Gangster Squad,2013,49,m,m,m,991,8474,0.1,0.9,0,0,http://ia.media-imdb.com/images/M/MV5BMTcwMjAyMTUzMl5BMl5BanBnXkFtZTcwODgxNzk1OA@@._V1_SX300.jpg
7858,Get Hard,2015,93,m,m,m,1064,9330,0.1,0.9,0,0,http://ia.media-imdb.com/images/M/MV5BMTc3OTc1NjM0M15BMl5BanBnXkFtZTgwNjAyMzE1MzE@._V1_SX300.jpg
7860,Two Night Stand,2014,0,m,m,m,5608,4713,0.54,0.46,0,0,http://ia.media-imdb.com/images/M/MV5BMjMwNDg0NDMwOF5BMl5BanBnXkFtZTgwOTc3MjA0MjE@._V1_SX300.jpg
7882,Lawless,2012,40,m,m,m,1097,9920,0.1,0.9,0,0,http://ia.media-imdb.com/images/M/MV5BMjAxNjUyNjUwN15BMl5BanBnXkFtZTcwMDgwOTIyOA@@._V1_SX300.jpg
7901,Sorority Row,2009,13,m,m,m,6583,1993,0.77,0.23,0,0,http://ia.media-imdb.com/images/M/MV5BMjEyMTQ4ODc4M15BMl5BanBnXkFtZTcwMzI1NjE4Mg@@._V1_SX300.jpg
7904,Final Destination 3,2006,71,m,m,m,4209,3947,0.52,0.48,0,0,http://ia.media-imdb.com/images/M/MV5BMTg2MzI0MzczOF5BMl5BanBnXkFtZTcwNzAyODExMw@@._V1_SX300.jpg
7915,The Counselor,2013,18,m,m,m,656,2596,0.2,0.8,0,0,http://ia.media-imdb.com/images/M/MV5BMTc3ODk0MTY0N15BMl5BanBnXkFtZTgwOTU2MTEzMDE@._V1_SX300.jpg
7924,Wanderlust,2012,18,m,m,m,3992,8991,0.31,0.69,0,0,http://ia.media-imdb.com/images/M/MV5BMjA5NjIyOTY1Nl5BMl5BanBnXkFtZTcwMDY3NjQ0Nw@@._V1_SX300.jpg
7930,San Andreas,2015,159,m,m,m,1036,4322,0.19,0.81,0,0,http://ia.media-imdb.com/images/M/MV5BNjI4MTgyOTAxOV5BMl5BanBnXkFtZTgwMjQwOTA4NTE@._V1_SX300.jpg
7935,Blades of Glory,2007,149,m,m,m,1139,8559,0.12,0.88,0,0,http://ia.media-imdb.com/images/M/MV5BMTY3MDMyMTYxMl5BMl5BanBnXkFtZTcwMjk0NzI0MQ@@._V1_SX300.jpg
7937,Everything Must Go,2010,2,m,m,m,316,6222,0.05,0.95,0,0,http://ia.media-imdb.com/images/M/MV5BMjEwMjI0NjU2NF5BMl5BanBnXkFtZTcwMDk5Mjc4NA@@._V1_SX300.jpg
7942,Stranger Than Fiction,2006,53,m,f,m,4471,5758,0.44,0.56,0,0,http://ia.media-imdb.com/images/M/MV5BMTY5MjA3MTY2Ml5BMl5BanBnXkFtZTcwNTMzNzYzMw@@._V1_SX300.jpg
7944,The Lego Movie,2014,274,m,f,m,1631,8573,0.16,0.84,0,0,http://ia.media-imdb.com/images/M/MV5BMTg4MDk1ODExN15BMl5BanBnXkFtZTgwNzIyNjg3MDE@._V1_SX300.jpg
7973,Seven Psychopaths,2012,16,m,m,m,634,10714,0.06,0.94,0,0,http://ia.media-imdb.com/images/M/MV5BMTgwMzUxMjc0M15BMl5BanBnXkFtZTcwMzQ2MjYyOA@@._V1_SX300.jpg
7974,Top Five,2014,26,m,m,m,3586,7035,0.34,0.66,0,0,http://ia.media-imdb.com/images/M/MV5BMjIzNTg4ODM3OV5BMl5BanBnXkFtZTgwMTk0MjkxMzE@._V1_SX300.jpg
7977,Sabotage,2014,11,m,m,m,3136,4623,0.4,0.6,0,0,http://ia.media-imdb.com/images/M/MV5BMTY0NTgxNDY0MV5BMl5BanBnXkFtZTgwMzcwMDYwMTE@._V1_SX300.jpg
7984,Cloudy with a Chance of Meatballs,2009,145,m,f,m,1495,5253,0.22,0.78,0,0,http://ia.media-imdb.com/images/M/MV5BMTg0MjAwNDI5MV5BMl5BanBnXkFtZTcwODkyMzg2Mg@@._V1_SX300.jpg
7986,Minions,2015,346,m,f,m,1828,1800,0.5,0.5,0,0,http://ia.media-imdb.com/images/M/MV5BMTg2MTMyMzU0M15BMl5BanBnXkFtZTgwOTU3ODk4NTE@._V1_SX300.jpg
7991,"Monsters, Inc.",2001,445,m,f,m,399,10184,0.04,0.96,0,0,http://ia.media-imdb.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_SX300.jpg
8007,A History of Violence,2005,42,m,m,m,2818,7891,0.26,0.74,0,0,http://ia.media-imdb.com/images/M/MV5BMTczMzIzMTQ1OV5BMl5BanBnXkFtZTYwMDQwNjk2._V1_SX300.jpg
8019,Calvary,2014,3,m,m,m,4003,4385,0.48,0.52,0,0,http://ia.media-imdb.com/images/M/MV5BMTc3MjQ1MjE2M15BMl5BanBnXkFtZTgwNTMzNjE4MTE@._V1_SX300.jpg
8021,The Guard,2011,5,m,m,m,698,9025,0.07,0.93,0,0,http://ia.media-imdb.com/images/M/MV5BMTY2ODkzMDgwM15BMl5BanBnXkFtZTcwMDA1Mjg1OA@@._V1_SX300.jpg
8029,The Hunger Games,2012,445,f,f,m,3799,4600,0.45,0.55,0,0,http://ia.media-imdb.com/images/M/MV5BMjA4NDg3NzYxMF5BMl5BanBnXkFtZTcwNTgyNzkyNw@@._V1_SX300.jpg
8045,Knight and Day,2010,84,m,m,m,4048,5426,0.43,0.57,0,0,http://ia.media-imdb.com/images/M/MV5BMTM0Mzg0MzI3Ml5BMl5BanBnXkFtZTcwNjIyNzk1Mw@@._V1_SX300.jpg
8050,Gone in Sixty Seconds,2000,164,m,m,m,1362,8820,0.13,0.87,0,0,http://ia.media-imdb.com/images/M/MV5BMTIwMzExNDEwN15BMl5BanBnXkFtZTYwODMxMzg2._V1_SX300.jpg
8056,Dope,2015,18,m,f,m,1347,6844,0.16,0.84,0,0,http://ia.media-imdb.com/images/M/MV5BMjA3MjYyNTk0Nl5BMl5BanBnXkFtZTgwODc1NzQ1NTE@._V1_SX300.jpg
8057,A Most Wanted Man,2014,18,m,f,m,2938,6029,0.33,0.67,0,0,http://ia.media-imdb.com/images/M/MV5BODY2MTA0MjYzMl5BMl5BanBnXkFtZTgwOTE3NzE4MTE@._V1_SX300.jpg
8094,Self/less,2015,12,m,m,m,1164,3734,0.24,0.76,0,0,http://ia.media-imdb.com/images/M/MV5BMTU0MTQzNzAxMl5BMl5BanBnXkFtZTgwNjg4MjcxNjE@._V1_SX300.jpg
8112,The Grey,2011,56,m,m,m,0,6838,0,1,0,0,http://ia.media-imdb.com/images/M/MV5BNDY4MTQwMzc1MV5BMl5BanBnXkFtZTcwNzcwNTM5Ng@@._V1_SX300.jpg
8151,The Drop,2014,11,m,f,m,1497,6086,0.2,0.8,0,0,http://ia.media-imdb.com/images/M/MV5BMTkyNjMzODUzNV5BMl5BanBnXkFtZTgwNjIxNDI1MTE@._V1_SX300.jpg
8170,Undertow,2004,0,m,m,m,902,4652,0.16,0.84,0,0,http://ia.media-imdb.com/images/M/MV5BMTYzODgyOTMzMV5BMl5BanBnXkFtZTcwMjU2MTcyMQ@@._V1_SX300.jpg
8177,Solomon Kane,2009,0,m,m,m,330,5579,0.06,0.94,0,0,http://ia.media-imdb.com/images/M/MV5BMTU5NDMwOTkxMV5BMl5BanBnXkFtZTcwMTg5OTM1OA@@._V1_SX300.jpg
8192,Cloverfield,2008,96,m,m,m,2205,4740,0.32,0.68,0,0,http://ia.media-imdb.com/images/M/MV5BMTQ1NzU4NjI5Nl5BMl5BanBnXkFtZTcwNTkyMjc1MQ@@._V1_SX300.jpg
8194,Apollo 18,2011,19,m,m,m,0,2578,0,1,0,0,http://ia.media-imdb.com/images/M/MV5BMTk5MTk3OTk3OV5BMl5BanBnXkFtZTcwMzg4MzgxNg@@._V1_SX300.jpg
8197,The November Man,2014,26,m,m,m,1581,5404,0.23,0.77,0,0,http://ia.media-imdb.com/images/M/MV5BNTkzMDk5NjUxNV5BMl5BanBnXkFtZTgwMzMwOTMyMjE@._V1_SX300.jpg
8199,Rock of Ages,2012,42,m,m,m,778,3054,0.2,0.8,0,0,http://ia.media-imdb.com/images/M/MV5BMTg2NDQyODAzNF5BMl5BanBnXkFtZTcwMTg5MDA3Nw@@._V1_SX300.jpg
8208,Taken 2,2012,153,m,m,m,1908,4134,0.32,0.68,0,0,http://ia.media-imdb.com/images/M/MV5BMTkwNTQ0ODExOV5BMl5BanBnXkFtZTcwNjU3NDQwOA@@._V1_SX300.jpg
8209,3 Days to Kill,2014,32,f,m,m,4573,5575,0.45,0.55,0,0,http://ia.media-imdb.com/images/M/MV5BMzM0MjE0Nzg1N15BMl5BanBnXkFtZTgwODA4ODE4MDE@._V1_SX300.jpg
8210,Runner Runner,2013,20,m,m,m,0,9999,0,1,0,0,http://ia.media-imdb.com/images/M/MV5BMTU5OTA0MjI4Ml5BMl5BanBnXkFtZTgwMTgxOTQwMDE@._V1_SX300.jpg
